Kinase,Z,method,AvgZ
NDR,0.01,710418302>0.2,-0.12083333333333332
PAKB,3.12,710418302>0.3,2.63
MELK,2.78,710418302>0.3,2.1108333333333333
WNK,2.26,710418302>0.3,1.9741666666666666
PKCH,2.13,710418302>0.3,2.361666666666667
BRSK,2.13,710418302>0.3,1.9583333333333333
MST,2.06,710418302>0.3,2.0541666666666667
DYRK,2.01,710418302>0.3,1.5316666666666667
DMPK,1.9,710418302>0.3,2.3358333333333334
SGK,1.9,710418302>0.3,1.3491666666666666
PDK1,1.75,710418302>0.3,1.4925
RAF,1.59,710418302>0.3,1.1025
ERK,1.58,710418302>0.3,1.155
NMO,-1.56,710418302>0.3,-1.7491666666666668
MLCK,1.36,710418302>0.3,0.7541666666666667
PHK,1.34,710418302>0.3,0.9833333333333333
VRK1,1.27,710418302>0.3,0.6066666666666667
PKD,-1.21,710418302>0.3,-1.0516666666666667
QIK,1.09,710418302>0.3,0.2175
IRAK,1.09,710418302>0.3,0.5658333333333333
PLK,-1.07,710418302>0.3,-1.0775
CK1,-1.05,710418302>0.3,-1.4224999999999999
MARK,1.05,710418302>0.3,0.7058333333333333
DAPK,1,710418302>0.3,0.5933333333333333
FRAY,0.98,710418302>0.3,0.5125
MSN,-0.93,710418302>0.3,-1.0208333333333335
ATM,-0.91,710418302>0.3,-1.025
LKB,0.89,710418302>0.3,0.47
MTOR,0.88,710418302>0.3,0.28500000000000003
PDHK,-0.88,710418302>0.3,-0.6433333333333333
RIPK,-0.85,710418302>0.3,-1.315
NEK,0.81,710418302>0.3,0.7033333333333334
BARK2,-0.79,710418302>0.3,-0.885
AUR,-0.78,710418302>0.3,-0.14416666666666667
MLK,-0.77,710418302>0.3,-1.3158333333333334
AMPK,-0.74,710418302>0.3,-0.8058333333333333
NUAK,-0.67,710418302>0.3,-0.7233333333333334
TTK,-0.66,710418302>0.3,-0.7133333333333334
HAL,-0.66,710418302>0.3,-0.7208333333333333
PKN,-0.66,710418302>0.3,0.12999999999999998
NAK,-0.65,710418302>0.3,-0.7183333333333334
PIM,0.64,710418302>0.3,0.6433333333333333
TLK,-0.63,710418302>0.3,-0.7175
CAMK2,0.62,710418302>0.3,0.155
PEK,-0.61,710418302>0.3,-0.3175
RAD53,0.59,710418302>0.3,0.9066666666666666
MAPKAPK,0.59,710418302>0.3,1.385
IKK,-0.56,710418302>0.3,-0.9283333333333333
CHK1,0.51,710418302>0.3,0.8300000000000001
KHS,-0.49,710418302>0.3,-0.5141666666666667
STE7,-0.48,710418302>0.3,-1.11
TAO,-0.48,710418302>0.3,-0.5108333333333334
ULK,-0.47,710418302>0.3,-0.51
SLK,-0.47,710418302>0.3,-0.5041666666666667
CLK,-0.47,710418302>0.3,-0.51
CAMKK,-0.46,710418302>0.3,-0.5091666666666667
NIK,-0.45,710418302>0.3,-0.5133333333333333
BUD32,-0.45,710418302>0.3,-0.505
PASK,-0.45,710418302>0.3,-0.49416666666666664
MOS,-0.44,710418302>0.3,-0.5033333333333333
P38,0.39,710418302>0.3,0.5741666666666667
AKT,0.39,710418302>0.3,0.5991666666666666
CK2,-0.37,710418302>0.3,-0.5741666666666667
PKCA,0.31,710418302>0.3,0.4091666666666667
JNK,-0.26,710418302>0.3,0.04250000000000002
STKR,-0.25,710418302>0.3,-0.4058333333333333
ATR,-0.25,710418302>0.3,-0.5433333333333333
PKCD,-0.24,710418302>0.3,-0.185
PKG,-0.22,710418302>0.3,-0.05333333333333333
STE11,0.2,710418302>0.3,-0.17
PKA,0.16,710418302>0.3,0.11666666666666667
NDR,0.16,710418302>0.3,-0.12083333333333332
CAMK1,0.15,710418302>0.3,-0.2791666666666667
COT,0.14,710418302>0.3,-0.12416666666666668
CDK,0.13,710418302>0.3,0.20666666666666667
GSK,0.13,710418302>0.3,-0.01999999999999998
RSK,0.12,710418302>0.3,-0.21500000000000002
PRKDC,-0.09,710418302>0.3,-0.6025
PAKA,0.07,710418302>0.3,0.4941666666666667
GRK,-0.06,710418302>0.3,-0.33666666666666667
PKCI,-0,710418302>0.3,0.18166666666666667
MELK,2.79,710418302>0.4,2.1108333333333333
WNK,2.33,710418302>0.4,1.9741666666666666
DYRK,2.22,710418302>0.4,1.5316666666666667
BRSK,2.17,710418302>0.4,1.9583333333333333
PDK1,1.92,710418302>0.4,1.4925
PKCH,1.85,710418302>0.4,2.361666666666667
MST,1.8,710418302>0.4,2.0541666666666667
ERK,1.76,710418302>0.4,1.155
AMPK,-1.7,710418302>0.4,-0.8058333333333333
MLCK,1.56,710418302>0.4,0.7541666666666667
DMPK,1.52,710418302>0.4,2.3358333333333334
VRK1,1.48,710418302>0.4,0.6066666666666667
NMO,-1.45,710418302>0.4,-1.7491666666666668
IRAK,1.4,710418302>0.4,0.5658333333333333
PAKB,1.38,710418302>0.4,2.63
PKD,-1.38,710418302>0.4,-1.0516666666666667
RAF,1.35,710418302>0.4,1.1025
MLK,-1.29,710418302>0.4,-1.3158333333333334
FRAY,1.29,710418302>0.4,0.5125
MTOR,1.24,710418302>0.4,0.28500000000000003
SGK,1.18,710418302>0.4,1.3491666666666666
LKB,1.15,710418302>0.4,0.47
PLK,-1.15,710418302>0.4,-1.0775
NEK,1.14,710418302>0.4,0.7033333333333334
RIPK,-1.01,710418302>0.4,-1.315
COT,-0.98,710418302>0.4,-0.12416666666666668
NDR,-0.96,710418302>0.4,-0.12083333333333332
PHK,0.93,710418302>0.4,0.9833333333333333
CAMK2,0.92,710418302>0.4,0.155
MSN,-0.9,710418302>0.4,-1.0208333333333335
QIK,0.89,710418302>0.4,0.2175
ATM,-0.84,710418302>0.4,-1.025
CAMK1,-0.81,710418302>0.4,-0.2791666666666667
CHK1,0.78,710418302>0.4,0.8300000000000001
PDHK,-0.77,710418302>0.4,-0.6433333333333333
BARK2,-0.74,710418302>0.4,-0.885
CK1,-0.72,710418302>0.4,-1.4224999999999999
PAKA,-0.64,710418302>0.4,0.4941666666666667
TLK,-0.63,710418302>0.4,-0.7175
NUAK,-0.62,710418302>0.4,-0.7233333333333334
PKN,-0.61,710418302>0.4,0.12999999999999998
HAL,-0.6,710418302>0.4,-0.7208333333333333
TTK,-0.59,710418302>0.4,-0.7133333333333334
NAK,-0.59,710418302>0.4,-0.7183333333333334
AUR,-0.56,710418302>0.4,-0.14416666666666667
IKK,-0.52,710418302>0.4,-0.9283333333333333
GSK,0.49,710418302>0.4,-0.01999999999999998
P38,0.46,710418302>0.4,0.5741666666666667
NIK,-0.45,710418302>0.4,-0.5133333333333333
ULK,-0.45,710418302>0.4,-0.51
RAD53,0.44,710418302>0.4,0.9066666666666666
MOS,-0.44,710418302>0.4,-0.5033333333333333
KHS,-0.43,710418302>0.4,-0.5141666666666667
SLK,-0.43,710418302>0.4,-0.5041666666666667
PASK,-0.43,710418302>0.4,-0.49416666666666664
CAMKK,-0.42,710418302>0.4,-0.5091666666666667
CLK,-0.42,710418302>0.4,-0.51
TAO,-0.42,710418302>0.4,-0.5108333333333334
STE11,0.41,710418302>0.4,-0.17
BUD32,-0.41,710418302>0.4,-0.505
PIM,0.39,710418302>0.4,0.6433333333333333
PKG,-0.29,710418302>0.4,-0.05333333333333333
CK2,-0.28,710418302>0.4,-0.5741666666666667
PKCI,0.25,710418302>0.4,0.18166666666666667
JNK,-0.24,710418302>0.4,0.04250000000000002
CDK,0.23,710418302>0.4,0.20666666666666667
PKA,-0.21,710418302>0.4,0.11666666666666667
DAPK,0.2,710418302>0.4,0.5933333333333333
MAPKAPK,0.19,710418302>0.4,1.385
AKT,-0.15,710418302>0.4,0.5991666666666666
PRKDC,0.11,710418302>0.4,-0.6025
STKR,-0.1,710418302>0.4,-0.4058333333333333
GRK,0.09,710418302>0.4,-0.33666666666666667
MARK,0.09,710418302>0.4,0.7058333333333333
PEK,-0.07,710418302>0.4,-0.3175
RSK,-0.05,710418302>0.4,-0.21500000000000002
PKCD,-0.03,710418302>0.4,-0.185
PKCA,0.02,710418302>0.4,0.4091666666666667
STE7,0.02,710418302>0.4,-1.11
ATR,-0.01,710418302>0.4,-0.5433333333333333
PAKB,2.65,710418305>0.15,2.63
PKCH,2.35,710418305>0.15,2.361666666666667
DMPK,2.34,710418305>0.15,2.3358333333333334
MELK,2.05,710418305>0.15,2.1108333333333333
MST,1.99,710418305>0.15,2.0541666666666667
WNK,1.95,710418305>0.15,1.9741666666666666
BRSK,1.86,710418305>0.15,1.9583333333333333
NMO,-1.79,710418305>0.15,-1.7491666666666668
MLK,-1.75,710418305>0.15,-1.3158333333333334
STE7,-1.64,710418305>0.15,-1.11
MAPKAPK,1.59,710418305>0.15,1.385
PKD,-1.34,710418305>0.15,-1.0516666666666667
SGK,1.33,710418305>0.15,1.3491666666666666
PLK,-1.31,710418305>0.15,-1.0775
CK1,-1.23,710418305>0.15,-1.4224999999999999
AKT,1.21,710418305>0.15,0.5991666666666666
PRKDC,-1.17,710418305>0.15,-0.6025
MLCK,1.07,710418305>0.15,0.7541666666666667
ATM,-1.06,710418305>0.15,-1.025
PDK1,1.06,710418305>0.15,1.4925
MSN,-1.05,710418305>0.15,-1.0208333333333335
DYRK,1.04,710418305>0.15,1.5316666666666667
RAF,1.01,710418305>0.15,1.1025
RIPK,-0.94,710418305>0.15,-1.315
PDHK,-0.93,710418305>0.15,-0.6433333333333333
BARK2,-0.92,710418305>0.15,-0.885
NEK,0.87,710418305>0.15,0.7033333333333334
CHK1,0.86,710418305>0.15,0.8300000000000001
PKN,-0.75,710418305>0.15,0.12999999999999998
PIM,0.75,710418305>0.15,0.6433333333333333
MARK,0.75,710418305>0.15,0.7058333333333333
TLK,-0.75,710418305>0.15,-0.7175
HAL,-0.75,710418305>0.15,-0.7208333333333333
NUAK,-0.74,710418305>0.15,-0.7233333333333334
NAK,-0.74,710418305>0.15,-0.7183333333333334
IRAK,0.74,710418305>0.15,0.5658333333333333
TTK,-0.73,710418305>0.15,-0.7133333333333334
CK2,-0.64,710418305>0.15,-0.5741666666666667
ERK,0.64,710418305>0.15,1.155
IKK,-0.59,710418305>0.15,-0.9283333333333333
AMPK,-0.58,710418305>0.15,-0.8058333333333333
PHK,0.58,710418305>0.15,0.9833333333333333
PKCD,-0.57,710418305>0.15,-0.185
ATR,-0.55,710418305>0.15,-0.5433333333333333
KHS,-0.54,710418305>0.15,-0.5141666666666667
NIK,-0.53,710418305>0.15,-0.5133333333333333
ULK,-0.53,710418305>0.15,-0.51
CLK,-0.53,710418305>0.15,-0.51
BUD32,-0.52,710418305>0.15,-0.505
LKB,0.52,710418305>0.15,0.47
TAO,-0.52,710418305>0.15,-0.5108333333333334
SLK,-0.51,710418305>0.15,-0.5041666666666667
MOS,-0.51,710418305>0.15,-0.5033333333333333
CAMKK,-0.51,710418305>0.15,-0.5091666666666667
PASK,-0.5,710418305>0.15,-0.49416666666666664
RAD53,0.48,710418305>0.15,0.9066666666666666
PAKA,0.46,710418305>0.15,0.4941666666666667
FRAY,0.44,710418305>0.15,0.5125
STKR,-0.44,710418305>0.15,-0.4058333333333333
GRK,-0.42,710418305>0.15,-0.33666666666666667
P38,0.4,710418305>0.15,0.5741666666666667
PEK,-0.32,710418305>0.15,-0.3175
GSK,0.32,710418305>0.15,-0.01999999999999998
CAMK1,-0.26,710418305>0.15,-0.2791666666666667
PKCI,-0.26,710418305>0.15,0.18166666666666667
AUR,-0.24,710418305>0.15,-0.14416666666666667
CAMK2,0.2,710418305>0.15,0.155
MTOR,-0.18,710418305>0.15,0.28500000000000003
PKCA,0.15,710418305>0.15,0.4091666666666667
RSK,0.12,710418305>0.15,-0.21500000000000002
PKG,-0.11,710418305>0.15,-0.05333333333333333
CDK,-0.1,710418305>0.15,0.20666666666666667
JNK,-0.1,710418305>0.15,0.04250000000000002
VRK1,-0.09,710418305>0.15,0.6066666666666667
PKA,0.08,710418305>0.15,0.11666666666666667
COT,-0.07,710418305>0.15,-0.12416666666666668
STE11,-0.06,710418305>0.15,-0.17
NDR,-0.05,710418305>0.15,-0.12083333333333332
QIK,-0.04,710418305>0.15,0.2175
DAPK,-0.03,710418305>0.15,0.5933333333333333
PAKB,2.77,710418305>0.2,2.63
PKCH,2.37,710418305>0.2,2.361666666666667
MELK,2.29,710418305>0.2,2.1108333333333333
DMPK,2.27,710418305>0.2,2.3358333333333334
MST,2.13,710418305>0.2,2.0541666666666667
WNK,1.96,710418305>0.2,1.9741666666666666
BRSK,1.91,710418305>0.2,1.9583333333333333
MAPKAPK,1.74,710418305>0.2,1.385
NMO,-1.73,710418305>0.2,-1.7491666666666668
MLK,-1.63,710418305>0.2,-1.3158333333333334
STE7,-1.54,710418305>0.2,-1.11
SGK,1.45,710418305>0.2,1.3491666666666666
RIPK,-1.34,710418305>0.2,-1.315
DYRK,1.29,710418305>0.2,1.5316666666666667
PKD,-1.27,710418305>0.2,-1.0516666666666667
PDK1,1.23,710418305>0.2,1.4925
ATR,-1.19,710418305>0.2,-0.5433333333333333
RAF,1.15,710418305>0.2,1.1025
PLK,-1.13,710418305>0.2,-1.0775
PRKDC,-1.13,710418305>0.2,-0.6025
CK1,-1.11,710418305>0.2,-1.4224999999999999
MLCK,1.1,710418305>0.2,0.7541666666666667
ATM,-1.07,710418305>0.2,-1.025
AMPK,-1.05,710418305>0.2,-0.8058333333333333
MSN,-1.03,710418305>0.2,-1.0208333333333335
NEK,1.02,710418305>0.2,0.7033333333333334
CHK1,0.95,710418305>0.2,0.8300000000000001
BARK2,-0.87,710418305>0.2,-0.885
IKK,-0.81,710418305>0.2,-0.9283333333333333
AKT,0.79,710418305>0.2,0.5991666666666666
ERK,0.77,710418305>0.2,1.155
MARK,0.76,710418305>0.2,0.7058333333333333
IRAK,0.76,710418305>0.2,0.5658333333333333
TTK,-0.73,710418305>0.2,-0.7133333333333334
PKN,-0.72,710418305>0.2,0.12999999999999998
NUAK,-0.71,710418305>0.2,-0.7233333333333334
PDHK,-0.71,710418305>0.2,-0.6433333333333333
HAL,-0.71,710418305>0.2,-0.7208333333333333
NAK,-0.7,710418305>0.2,-0.7183333333333334
TLK,-0.69,710418305>0.2,-0.7175
PKCA,0.69,710418305>0.2,0.4091666666666667
RAD53,0.59,710418305>0.2,0.9066666666666666
P38,0.58,710418305>0.2,0.5741666666666667
CK2,-0.58,710418305>0.2,-0.5741666666666667
LKB,0.57,710418305>0.2,0.47
CAMKK,-0.55,710418305>0.2,-0.5091666666666667
PIM,0.55,710418305>0.2,0.6433333333333333
BUD32,-0.52,710418305>0.2,-0.505
NIK,-0.52,710418305>0.2,-0.5133333333333333
TAO,-0.52,710418305>0.2,-0.5108333333333334
ULK,-0.52,710418305>0.2,-0.51
FRAY,0.51,710418305>0.2,0.5125
KHS,-0.51,710418305>0.2,-0.5141666666666667
SLK,-0.51,710418305>0.2,-0.5041666666666667
MOS,-0.51,710418305>0.2,-0.5033333333333333
PKCD,-0.5,710418305>0.2,-0.185
PASK,-0.5,710418305>0.2,-0.49416666666666664
PHK,0.48,710418305>0.2,0.9833333333333333
CLK,-0.48,710418305>0.2,-0.51
STKR,-0.42,710418305>0.2,-0.4058333333333333
GSK,0.38,710418305>0.2,-0.01999999999999998
GRK,-0.36,710418305>0.2,-0.33666666666666667
PKG,-0.35,710418305>0.2,-0.05333333333333333
CAMK2,0.34,710418305>0.2,0.155
AUR,-0.22,710418305>0.2,-0.14416666666666667
PKCI,-0.19,710418305>0.2,0.18166666666666667
CAMK1,-0.18,710418305>0.2,-0.2791666666666667
QIK,0.17,710418305>0.2,0.2175
CDK,0.17,710418305>0.2,0.20666666666666667
PKA,-0.15,710418305>0.2,0.11666666666666667
MTOR,-0.11,710418305>0.2,0.28500000000000003
PAKA,0.09,710418305>0.2,0.4941666666666667
STE11,-0.07,710418305>0.2,-0.17
DAPK,0.06,710418305>0.2,0.5933333333333333
JNK,0.05,710418305>0.2,0.04250000000000002
RSK,-0.04,710418305>0.2,-0.21500000000000002
VRK1,-0.03,710418305>0.2,0.6066666666666667
PEK,-0.03,710418305>0.2,-0.3175
COT,-0.03,710418305>0.2,-0.12416666666666668
NDR,-0,710418305>0.2,-0.12083333333333332
PAKB,2.8,710418305>0.3,2.63
DMPK,2.62,710418305>0.3,2.3358333333333334
MELK,2.36,710418305>0.3,2.1108333333333333
BRSK,1.99,710418305>0.3,1.9583333333333333
MAPKAPK,1.96,710418305>0.3,1.385
WNK,1.92,710418305>0.3,1.9741666666666666
STE7,-1.79,710418305>0.3,-1.11
PKCH,1.79,710418305>0.3,2.361666666666667
NMO,-1.72,710418305>0.3,-1.7491666666666668
MST,1.69,710418305>0.3,2.0541666666666667
SGK,1.58,710418305>0.3,1.3491666666666666
MLK,-1.58,710418305>0.3,-1.3158333333333334
RAF,1.28,710418305>0.3,1.1025
RIPK,-1.27,710418305>0.3,-1.315
PKCA,1.2,710418305>0.3,0.4091666666666667
MLCK,1.17,710418305>0.3,0.7541666666666667
PKD,-1.15,710418305>0.3,-1.0516666666666667
ATR,-1.14,710418305>0.3,-0.5433333333333333
PDK1,1.09,710418305>0.3,1.4925
CK1,-1.05,710418305>0.3,-1.4224999999999999
CHK1,1.05,710418305>0.3,0.8300000000000001
PRKDC,-1.04,710418305>0.3,-0.6025
PDHK,-1.03,710418305>0.3,-0.6433333333333333
MSN,-1.01,710418305>0.3,-1.0208333333333335
ATM,-1.01,710418305>0.3,-1.025
AMPK,-0.98,710418305>0.3,-0.8058333333333333
DYRK,0.98,710418305>0.3,1.5316666666666667
AKT,0.97,710418305>0.3,0.5991666666666666
PLK,-0.96,710418305>0.3,-1.0775
BARK2,-0.88,710418305>0.3,-0.885
MARK,0.88,710418305>0.3,0.7058333333333333
IRAK,0.86,710418305>0.3,0.5658333333333333
STE11,-0.81,710418305>0.3,-0.17
PHK,0.8,710418305>0.3,0.9833333333333333
PIM,0.79,710418305>0.3,0.6433333333333333
RAD53,0.75,710418305>0.3,0.9066666666666666
P38,0.74,710418305>0.3,0.5741666666666667
TLK,-0.71,710418305>0.3,-0.7175
PKN,-0.71,710418305>0.3,0.12999999999999998
NUAK,-0.71,710418305>0.3,-0.7233333333333334
HAL,-0.7,710418305>0.3,-0.7208333333333333
NAK,-0.7,710418305>0.3,-0.7183333333333334
TTK,-0.69,710418305>0.3,-0.7133333333333334
IKK,-0.67,710418305>0.3,-0.9283333333333333
FRAY,0.64,710418305>0.3,0.5125
ERK,0.57,710418305>0.3,1.155
CK2,-0.54,710418305>0.3,-0.5741666666666667
CDK,0.54,710418305>0.3,0.20666666666666667
NEK,0.51,710418305>0.3,0.7033333333333334
GSK,0.51,710418305>0.3,-0.01999999999999998
CAMKK,-0.51,710418305>0.3,-0.5091666666666667
ULK,-0.51,710418305>0.3,-0.51
CLK,-0.5,710418305>0.3,-0.51
SLK,-0.5,710418305>0.3,-0.5041666666666667
TAO,-0.5,710418305>0.3,-0.5108333333333334
MOS,-0.5,710418305>0.3,-0.5033333333333333
NIK,-0.49,710418305>0.3,-0.5133333333333333
BUD32,-0.49,710418305>0.3,-0.505
PASK,-0.48,710418305>0.3,-0.49416666666666664
KHS,-0.48,710418305>0.3,-0.5141666666666667
PKCD,-0.39,710418305>0.3,-0.185
QIK,0.39,710418305>0.3,0.2175
STKR,-0.37,710418305>0.3,-0.4058333333333333
GRK,-0.28,710418305>0.3,-0.33666666666666667
CAMK2,-0.26,710418305>0.3,0.155
RSK,0.24,710418305>0.3,-0.21500000000000002
PAKA,0.23,710418305>0.3,0.4941666666666667
PKG,-0.2,710418305>0.3,-0.05333333333333333
JNK,0.2,710418305>0.3,0.04250000000000002
PKCI,-0.18,710418305>0.3,0.18166666666666667
DAPK,0.12,710418305>0.3,0.5933333333333333
AUR,-0.1,710418305>0.3,-0.14416666666666667
LKB,-0.09,710418305>0.3,0.47
PEK,-0.08,710418305>0.3,-0.3175
CAMK1,-0.05,710418305>0.3,-0.2791666666666667
MTOR,0.03,710418305>0.3,0.28500000000000003
PKA,0.03,710418305>0.3,0.11666666666666667
VRK1,0.03,710418305>0.3,0.6066666666666667
COT,0.02,710418305>0.3,-0.12416666666666668
NDR,0.01,710418305>0.3,-0.12083333333333332
PAKB,2.95,710418305>0.4,2.63
DMPK,2.41,710418305>0.4,2.3358333333333334
BRSK,2.31,710418305>0.4,1.9583333333333333
MAPKAPK,2.27,710418305>0.4,1.385
WNK,2.06,710418305>0.4,1.9741666666666666
STE7,-1.98,710418305>0.4,-1.11
RIPK,-1.92,710418305>0.4,-1.315
SGK,1.78,710418305>0.4,1.3491666666666666
NMO,-1.67,710418305>0.4,-1.7491666666666668
MELK,1.53,710418305>0.4,2.1108333333333333
RAF,1.5,710418305>0.4,1.1025
MLK,-1.49,710418305>0.4,-1.3158333333333334
PKCH,1.4,710418305>0.4,2.361666666666667
PKD,-1.38,710418305>0.4,-1.0516666666666667
MST,1.34,710418305>0.4,2.0541666666666667
CK1,-1.27,710418305>0.4,-1.4224999999999999
AKT,1.26,710418305>0.4,0.5991666666666666
PIM,1.24,710418305>0.4,0.6433333333333333
CHK1,1.22,710418305>0.4,0.8300000000000001
IKK,-1.2,710418305>0.4,-0.9283333333333333
MLCK,1.19,710418305>0.4,0.7541666666666667
PLK,-1.13,710418305>0.4,-1.0775
PDHK,-1.1,710418305>0.4,-0.6433333333333333
VRK1,-1.09,710418305>0.4,0.6066666666666667
ATR,-1.07,710418305>0.4,-0.5433333333333333
IRAK,1.02,710418305>0.4,0.5658333333333333
PKCA,1.02,710418305>0.4,0.4091666666666667
PDK1,1.01,710418305>0.4,1.4925
ATM,-1,710418305>0.4,-1.025
PHK,0.98,710418305>0.4,0.9833333333333333
MARK,0.97,710418305>0.4,0.7058333333333333
RAD53,0.94,710418305>0.4,0.9066666666666666
MSN,-0.93,710418305>0.4,-1.0208333333333335
PRKDC,-0.93,710418305>0.4,-0.6025
DYRK,0.89,710418305>0.4,1.5316666666666667
AMPK,-0.84,710418305>0.4,-0.8058333333333333
BARK2,-0.8,710418305>0.4,-0.885
CAMK2,-0.76,710418305>0.4,0.155
NUAK,-0.7,710418305>0.4,-0.7233333333333334
STE11,-0.68,710418305>0.4,-0.17
HAL,-0.68,710418305>0.4,-0.7208333333333333
TTK,-0.68,710418305>0.4,-0.7133333333333334
PKN,-0.67,710418305>0.4,0.12999999999999998
TLK,-0.66,710418305>0.4,-0.7175
NAK,-0.66,710418305>0.4,-0.7183333333333334
P38,0.63,710418305>0.4,0.5741666666666667
NEK,-0.53,710418305>0.4,0.7033333333333334
ERK,0.49,710418305>0.4,1.155
MOS,-0.49,710418305>0.4,-0.5033333333333333
TAO,-0.49,710418305>0.4,-0.5108333333333334
KHS,-0.48,710418305>0.4,-0.5141666666666667
NIK,-0.48,710418305>0.4,-0.5133333333333333
BUD32,-0.48,710418305>0.4,-0.505
PASK,-0.47,710418305>0.4,-0.49416666666666664
CLK,-0.47,710418305>0.4,-0.51
ULK,-0.46,710418305>0.4,-0.51
SLK,-0.46,710418305>0.4,-0.5041666666666667
CAMKK,-0.46,710418305>0.4,-0.5091666666666667
CK2,-0.44,710418305>0.4,-0.5741666666666667
PEK,-0.42,710418305>0.4,-0.3175
PKA,0.4,710418305>0.4,0.11666666666666667
DAPK,0.37,710418305>0.4,0.5933333333333333
RSK,0.31,710418305>0.4,-0.21500000000000002
STKR,-0.3,710418305>0.4,-0.4058333333333333
PKCD,-0.29,710418305>0.4,-0.185
CDK,0.26,710418305>0.4,0.20666666666666667
MTOR,0.24,710418305>0.4,0.28500000000000003
FRAY,0.23,710418305>0.4,0.5125
GRK,-0.17,710418305>0.4,-0.33666666666666667
NDR,0.11,710418305>0.4,-0.12083333333333332
GSK,0.1,710418305>0.4,-0.01999999999999998
CAMK1,0.09,710418305>0.4,-0.2791666666666667
COT,0.06,710418305>0.4,-0.12416666666666668
LKB,0.06,710418305>0.4,0.47
PKCI,-0.05,710418305>0.4,0.18166666666666667
JNK,0.05,710418305>0.4,0.04250000000000002
QIK,-0.04,710418305>0.4,0.2175
PKG,0.04,710418305>0.4,-0.05333333333333333
AUR,-0.02,710418305>0.4,-0.14416666666666667
PAKA,-0.01,710418305>0.4,0.4941666666666667
